## [iView]
Converted from: NA
Date: NA
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	5476                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
Subject: NA
## Description:	description info                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1440	900
## Calibration Point 0:	Position(720;450)
## Calibration Point 1:	Position(360;45)
## Calibration Point 2:	Position(1368;225)
## Calibration Point 3:	Position(1080;855)
## Calibration Point 4:	Position(72;675)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1023402-1517//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
2150315380	SMP	1	1286.16	565.67	1012.38	559.75	13.02	13.02	2.57	11.99	11.99	2.38	1284.84	569.84	1293.00	569.77	1011.78	564.20	1020.30	564.27	1100.05	638.61	1071.07	595.19	0	1	1	2	-1	-1	11.07	38.49	639.85	64.94	38.74	625.55	0.10	0.11	-0.99	0.05	0.12	-0.99	0		
2150348758	SMP	1	1286.34	565.61	1012.73	559.73	12.82	12.82	2.55	12.71	12.71	2.39	1284.98	569.70	1293.13	569.64	1011.87	563.88	0.00	0.00	1097.39	639.69	1054.58	598.86	0	1	1	2	-1	-1	11.05	38.52	639.94	65.44	39.09	630.07	0.10	0.11	-0.99	0.03	0.11	-0.99	0		
2150382043	SMP	1	1285.96	564.18	1011.83	558.68	12.33	12.33	2.52	12.46	12.46	2.38	1284.96	568.79	1293.09	568.77	1011.57	562.88	1020.00	562.98	1103.42	625.75	1077.59	599.18	0	1	1	2	-1	-1	11.06	38.72	640.14	65.14	39.08	626.95	0.11	0.13	-0.99	0.06	0.11	-0.99	0		
2150415412	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2150448709	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2150482043	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2150515370	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0		
2150548700	SMP	1	0.00	0.00	1017.91	557.71	0.00	0.00	0.00	12.57	12.57	2.38	0.00	0.00	0.00	0.00	1014.05	562.78	1022.50	563.01	0.00	0.00	694.87	540.72	0	0	1	1	-1	-1	0.00	0.00	0.00	64.63	39.08	626.84	0.00	0.00	0.00	-0.08	0.15	-0.99	0		
2150582028	SMP	1	0.00	0.00	1017.27	558.82	0.00	0.00	0.00	12.34	12.34	2.37	0.00	0.00	0.00	0.00	1014.05	563.47	1022.49	563.48	0.00	0.00	753.96	586.12	0	0	1	1	-1	-1	0.00	0.00	0.00	64.68	39.00	627.28	0.00	0.00	0.00	-0.06	0.13	-0.99	0		
2150615362	SMP	1	1291.18	564.04	1017.28	559.00	12.82	12.82	2.51	12.62	12.62	2.38	1287.75	568.94	1296.05	568.98	1014.23	563.50	1022.71	563.45	842.11	587.66	772.40	590.13	0	1	1	2	-1	-1	10.46	38.65	639.56	64.65	39.00	627.42	0.01	0.14	-0.99	-0.05	0.12	-0.99	0		
2150648684	SMP	1	1291.90	564.66	1017.72	559.03	13.08	13.08	2.51	12.76	12.76	2.38	1288.13	568.90	1296.47	568.98	1014.59	563.33	1023.24	563.40	821.54	630.31	775.68	595.79	0	1	1	2	-1	-1	10.37	38.61	638.91	64.48	38.98	626.60	0.00	0.12	-0.99	-0.05	0.11	-0.99	0		
2150682024	SMP	1	1291.98	565.14	1017.59	559.22	13.30	13.30	2.52	12.73	12.73	2.39	1288.18	569.19	1296.61	569.31	1014.62	563.56	1023.25	563.50	817.80	635.25	784.14	596.84	0	1	1	2	-1	-1	10.33	38.48	637.80	64.43	38.91	626.15	0.00	0.11	-0.99	-0.04	0.11	-0.99	0		
2150715347	SMP	1	1291.63	565.32	1017.08	559.42	13.68	13.68	2.53	13.10	13.10	2.40	1287.89	569.41	1296.20	569.41	1014.17	563.76	1022.62	563.70	816.29	635.51	786.23	597.17	0	1	1	2	-1	-1	10.40	38.44	637.62	64.60	38.91	626.72	0.00	0.11	-0.99	-0.05	0.11	-0.99	0		
2150748689	SMP	1	1290.22	564.92	1015.45	559.71	13.47	13.47	2.54	13.55	13.55	2.43	1286.70	569.14	1295.07	569.13	1012.84	563.62	1021.42	563.73	825.40	631.85	804.17	608.15	0	1	1	2	-1	-1	10.62	38.45	636.91	64.78	38.88	626.06	0.01	0.11	-0.99	-0.03	0.10	-0.99	0		
2150782002	SMP	1	1280.99	571.78	1007.53	566.26	14.95	14.95	2.60	14.53	14.53	2.49	1281.24	571.83	1289.45	571.78	1008.61	566.06	1017.09	566.36	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.75	37.94	637.35	65.67	38.40	626.47	0.16	-0.06	-0.99	0.12	-0.06	-0.99	0		
2150815345	SMP	1	1281.27	571.79	1006.52	566.91	15.22	15.22	2.66	13.81	13.81	2.51	1281.33	571.98	1289.54	572.05	1008.15	566.53	1016.43	566.68	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.73	37.89	637.25	65.92	38.40	627.76	0.15	-0.05	-0.99	0.13	-0.07	-0.99	0		
2150848660	SMP	1	1280.94	571.47	1006.00	566.69	15.13	15.13	2.70	14.12	14.12	2.54	1281.02	571.68	1289.32	571.72	1007.60	566.49	1015.84	566.57	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.77	37.92	636.64	66.15	38.48	628.85	0.16	-0.05	-0.99	0.13	-0.07	-0.99	0		
2150881999	SMP	1	1280.58	571.46	1006.07	566.80	14.94	14.94	2.73	14.09	14.09	2.57	1280.88	571.71	1289.16	571.65	1007.50	566.66	1015.73	566.71	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.80	37.91	636.52	66.26	38.50	629.69	0.17	-0.05	-0.99	0.13	-0.07	-0.99	0		
2150915324	SMP	1	1280.92	572.06	1006.55	567.11	15.00	15.00	2.75	14.13	14.13	2.59	1281.23	572.16	1289.35	572.21	1007.76	567.17	1016.11	567.37	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.76	37.85	637.25	66.17	38.37	629.46	0.16	-0.05	-0.99	0.12	-0.05	-0.99	0		
2150948658	SMP	1	1281.20	572.08	1006.96	567.14	15.04	15.04	2.78	14.35	14.35	2.61	1281.49	572.28	1289.58	572.41	1007.99	567.31	1016.29	567.41	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.72	37.86	637.82	66.20	38.40	630.14	0.16	-0.05	-0.99	0.11	-0.05	-0.99	0		
2150981980	SMP	1	1280.93	571.48	1006.85	566.75	15.02	15.02	2.80	14.28	14.28	2.63	1281.35	571.78	1289.51	571.90	1007.94	566.97	1016.21	567.16	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.74	37.96	637.87	66.30	38.51	630.96	0.17	-0.04	-0.98	0.11	-0.05	-0.99	0		
2151015319	SMP	1	1281.23	571.51	1007.05	566.68	14.94	14.94	2.81	14.32	14.32	2.65	1281.39	571.71	1289.65	571.76	1008.05	566.95	1016.26	567.14	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.72	37.96	637.48	66.36	38.55	631.65	0.16	-0.05	-0.99	0.11	-0.05	-0.99	0		
2151048640	SMP	1	1280.87	571.78	1006.98	567.02	14.83	14.83	2.81	14.31	14.31	2.67	1281.26	572.15	1289.44	572.17	1007.88	567.47	1016.15	567.48	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.76	37.89	637.82	66.41	38.48	631.86	0.17	-0.04	-0.99	0.10	-0.04	-0.99	0		
2151081976	SMP	1	1280.73	571.83	1006.62	567.16	14.58	14.58	2.81	14.17	14.17	2.67	1280.91	571.95	1289.12	572.02	1007.64	567.44	1016.00	567.48	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.83	37.93	637.77	66.43	38.47	631.73	0.16	-0.05	-0.99	0.11	-0.05	-0.99	0		
2151115299	SMP	1	1280.42	571.28	1006.30	566.94	14.57	14.57	2.81	13.71	13.71	2.66	1280.71	571.61	1288.93	571.74	1007.46	567.11	1015.73	567.31	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.86	37.99	637.75	66.56	38.57	632.54	0.16	-0.04	-0.99	0.12	-0.05	-0.99	0		
2151148646	SMP	1	1280.75	571.48	1006.52	567.00	14.86	14.86	2.81	14.15	14.15	2.67	1280.83	571.79	1289.05	571.92	1007.61	567.26	1015.95	567.39	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.84	37.96	637.91	66.52	38.55	632.52	0.16	-0.04	-0.99	0.11	-0.05	-0.99	0		
2151181955	SMP	1	1280.84	571.70	1006.72	567.19	14.83	14.83	2.82	14.44	14.44	2.69	1280.94	572.05	1289.19	572.11	1007.65	567.36	1016.03	567.45	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.82	37.92	637.93	66.51	38.53	632.52	0.16	-0.04	-0.99	0.11	-0.05	-0.99	0		
2151215297	SMP	1	1280.73	571.45	1006.53	567.02	14.71	14.71	2.82	14.29	14.29	2.69	1280.82	571.82	1289.07	571.97	1007.58	567.22	1015.92	567.34	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.85	37.96	638.06	66.56	38.58	632.85	0.16	-0.04	-0.99	0.11	-0.05	-0.99	0		
2151248618	SMP	1	1280.54	571.35	1006.43	566.99	14.88	14.88	2.82	14.23	14.23	2.70	1280.70	571.67	1288.99	571.86	1007.44	567.08	1015.79	567.29	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.86	37.98	637.89	66.59	38.60	632.87	0.16	-0.04	-0.99	0.11	-0.05	-0.99	0		
2151281952	SMP	1	1280.48	571.46	1006.50	567.03	14.96	14.96	2.83	14.41	14.41	2.71	1280.74	571.80	1288.96	571.94	1007.47	567.24	1015.90	567.39	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.87	37.97	638.11	66.55	38.55	632.57	0.16	-0.04	-0.99	0.11	-0.05	-0.99	0		
2151315274	SMP	1	1280.59	571.34	1006.48	567.10	15.13	15.13	2.84	14.56	14.56	2.72	1280.73	571.70	1289.00	571.87	1007.49	567.09	1015.90	567.31	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.86	37.97	637.86	66.53	38.57	632.40	0.16	-0.04	-0.99	0.11	-0.06	-0.99	0		
2151348611	SMP	1	1280.54	571.21	1006.44	566.66	15.01	15.01	2.85	14.81	14.81	2.74	1280.68	571.54	1288.99	571.71	1007.39	566.95	1015.75	567.05	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.86	37.98	637.52	66.53	38.60	632.22	0.16	-0.04	-0.99	0.11	-0.05	-0.99	0		
2151381964	SMP	1	1280.39	571.37	1006.34	566.80	15.11	15.11	2.86	14.90	14.90	2.76	1280.68	571.63	1288.93	571.73	1007.32	567.08	1015.65	567.27	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.86	37.97	637.53	66.54	38.55	632.11	0.16	-0.05	-0.99	0.11	-0.05	-0.99	0		
2151415271	SMP	1	1280.57	571.42	1006.28	567.15	15.24	15.24	2.87	14.97	14.97	2.78	1280.75	571.75	1288.97	571.87	1007.29	567.22	1015.70	567.40	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.85	37.95	637.59	66.48	38.50	631.62	0.16	-0.04	-0.99	0.11	-0.05	-0.99	0		
2151448597	SMP	1	1280.51	571.14	1006.29	566.96	15.45	15.45	2.89	15.03	15.03	2.79	1280.71	571.44	1288.96	571.56	1007.31	567.03	1015.71	567.25	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.85	38.00	637.36	66.46	38.52	631.39	0.16	-0.04	-0.99	0.11	-0.05	-0.99	0		
2151481931	SMP	1	1280.62	571.00	1006.34	566.81	15.77	15.77	2.91	15.06	15.06	2.81	1280.73	571.31	1288.97	571.35	1007.35	566.95	1015.73	567.21	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.85	38.03	637.21	66.44	38.52	631.25	0.16	-0.05	-0.99	0.11	-0.05	-0.99	0		
2151515253	SMP	1	1280.97	571.08	1006.67	567.27	15.61	15.61	2.92	15.18	15.18	2.82	1281.10	571.56	1289.36	571.57	1007.65	567.29	1016.05	567.44	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.77	37.97	637.05	66.34	38.45	630.97	0.16	-0.04	-0.99	0.11	-0.06	-0.99	0		
2151548591	SMP	1	1281.15	571.16	1006.95	567.15	15.68	15.68	2.94	15.06	15.06	2.83	1281.34	571.66	1289.58	571.65	1007.84	567.24	1016.17	567.41	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.72	37.95	637.06	66.32	38.46	630.98	0.16	-0.04	-0.99	0.11	-0.05	-0.99	0		
2151581913	SMP	1	1281.60	571.01	1007.33	566.74	15.82	15.82	2.95	15.17	15.17	2.84	1281.66	571.37	1289.86	571.51	1008.21	566.78	1016.55	566.74	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.66	38.00	637.17	66.24	38.57	630.98	0.15	-0.04	-0.99	0.11	-0.06	-0.99	0		
2151615262	SMP	1	1281.86	570.87	1007.66	566.32	15.63	15.63	2.96	15.24	15.24	2.85	1281.99	571.31	1290.29	571.36	1008.54	566.41	1017.01	566.49	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.58	38.01	636.93	66.12	38.60	630.56	0.16	-0.04	-0.99	0.11	-0.06	-0.99	0		
2151648575	SMP	1	1282.02	571.35	1007.89	566.73	15.53	15.53	2.96	15.19	15.19	2.86	1282.27	571.68	1290.46	571.69	1008.70	566.68	1017.07	566.65	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.54	37.95	637.14	66.09	38.56	630.53	0.16	-0.04	-0.99	0.10	-0.06	-0.99	0		
2151681909	SMP	1	1282.21	571.43	1007.66	566.69	15.60	15.60	2.97	15.26	15.26	2.87	1282.21	571.77	1290.42	571.87	1008.66	566.76	1017.01	566.76	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.55	37.93	637.25	66.11	38.55	630.59	0.15	-0.04	-0.99	0.11	-0.06	-0.99	0		
2151715235	SMP	1	1281.85	571.01	1007.55	566.52	15.66	15.66	2.97	15.11	15.11	2.87	1281.90	571.48	1290.15	571.54	1008.38	566.55	1016.85	566.57	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.61	37.99	637.22	66.12	38.56	630.24	0.15	-0.04	-0.99	0.11	-0.06	-0.99	0		
2151748574	SMP	1	1281.50	570.90	1007.23	566.50	15.55	15.55	2.97	15.07	15.07	2.87	1281.64	571.27	1289.83	571.35	1008.10	566.48	1016.37	566.55	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.68	38.04	637.44	66.24	38.60	630.67	0.16	-0.04	-0.99	0.10	-0.06	-0.99	0		
2151781895	SMP	1	1281.46	570.84	1007.14	566.57	15.46	15.46	2.97	14.87	14.87	2.86	1281.61	571.30	1289.76	571.35	1008.07	566.75	1016.30	566.65	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.69	38.06	637.82	66.30	38.59	631.17	0.16	-0.04	-0.99	0.11	-0.06	-0.99	0		
2151815226	SMP	1	1281.43	570.92	1007.20	566.60	15.46	15.46	2.97	14.88	14.88	2.86	1281.64	571.33	1289.79	571.40	1008.08	566.79	1016.33	566.76	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.69	38.07	638.10	66.35	38.61	631.68	0.16	-0.04	-0.99	0.10	-0.05	-0.99	0		
2151848550	SMP	1	1287.36	571.32	1011.99	566.61	15.13	15.13	2.96	14.82	14.82	2.85	1284.85	571.32	1293.24	571.41	1010.97	566.81	1019.46	566.86	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	11.01	38.03	637.45	65.67	38.55	630.96	0.05	-0.06	-1.00	0.03	-0.05	-1.00	0		
2151881886	SMP	1	1299.05	571.00	0.00	0.00	14.62	14.62	2.93	0.00	0.00	0.00	1291.15	571.36	1299.48	571.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1	0	1	-1	-1	9.73	38.01	637.27	0.00	0.00	0.00	-0.17	-0.04	-0.98	0.00	0.00	0.00	0		
2151915209	SMP	1	1302.40	571.11	0.00	0.00	14.52	14.52	2.90	0.00	0.00	0.00	1293.34	571.60	1301.49	571.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1	0	1	-1	-1	9.32	38.01	637.80	0.00	0.00	0.00	-0.22	-0.04	-0.97	0.00	0.00	0.00	0		
2151948547	SMP	1	1302.47	571.09	0.00	0.00	14.52	14.52	2.88	0.00	0.00	0.00	1293.68	571.65	1301.71	571.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1	0	1	-1	-1	9.28	38.05	638.80	0.00	0.00	0.00	-0.21	-0.03	-0.98	0.00	0.00	0.00	0		
2151981868	SMP	1	1302.54	571.17	0.00	0.00	14.34	14.34	2.86	0.00	0.00	0.00	1293.72	571.59	1301.75	571.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1	0	1	-1	-1	9.28	38.10	639.61	0.00	0.00	0.00	-0.21	-0.04	-0.98	0.00	0.00	0.00	0		
2152015210	SMP	1	1302.39	571.24	0.00	0.00	14.35	14.35	2.84	0.00	0.00	0.00	1293.62	571.67	1301.62	571.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1	0	1	-1	-1	9.32	38.15	640.57	0.00	0.00	0.00	-0.21	-0.04	-0.98	0.00	0.00	0.00	0		
2152048529	SMP	1	1302.32	571.05	1028.01	566.34	14.37	14.37	2.83	14.23	14.23	2.83	1293.44	571.53	1301.53	571.55	1020.11	566.86	1028.58	567.05	0.00	0.00	106.22	977.53	0	1	1	2	-1	-1	9.35	38.20	640.76	63.81	38.51	630.64	-0.21	-0.04	-0.98	-0.24	-0.03	-0.97	0		
2152081870	SMP	1	1302.60	570.73	1028.49	565.83	14.41	14.41	2.82	14.03	14.03	2.80	1293.71	571.28	1301.75	571.40	1020.33	566.58	1029.00	566.55	0.00	0.00	98.25	970.19	0	1	1	2	-1	-1	9.31	38.28	641.54	63.58	38.48	628.99	-0.22	-0.03	-0.98	-0.25	-0.03	-0.97	0		
2152115188	SMP	1	1302.92	571.12	1028.96	565.99	14.37	14.37	2.81	14.08	14.08	2.77	1294.06	571.32	1302.23	571.41	1020.74	566.49	1029.41	566.64	0.00	0.00	91.87	975.14	0	1	1	2	-1	-1	9.22	38.25	641.13	63.39	38.42	627.88	-0.21	-0.05	-0.98	-0.25	-0.04	-0.97	0		
2152148522	SMP	1	1303.28	571.54	1028.87	566.32	14.35	14.35	2.80	14.11	14.11	2.75	1294.30	571.90	1302.40	572.14	1020.94	566.92	1029.54	567.05	0.00	0.00	102.62	973.94	0	1	1	2	-1	-1	9.19	38.16	641.74	63.31	38.31	627.46	-0.22	-0.04	-0.98	-0.24	-0.03	-0.97	0		
2152181849	SMP	1	1304.15	572.06	0.00	0.00	14.42	14.42	2.80	0.00	0.00	0.00	1294.89	572.36	1302.93	572.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1	0	1	-1	-1	9.08	38.11	642.38	0.00	0.00	0.00	-0.23	-0.04	-0.97	0.00	0.00	0.00	0		
