## [iView]
Converted from: NA
Date: NA
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	6384                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
Subject: NA
## Description:	description info                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1440	900
## Calibration Point 0:	Position(720;450)
## Calibration Point 1:	Position(360;45)
## Calibration Point 2:	Position(1368;225)
## Calibration Point 3:	Position(1080;855)
## Calibration Point 4:	Position(72;675)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1023402-1517//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
3344249952	SMP	1	1310.70	587.39	1040.25	578.34	15.51	15.51	2.97	13.28	13.28	2.36	1301.36	588.29	1309.43	588.45	1030.65	578.98	1038.64	579.06	95.56	934.25	0.00	0.00	0	1	1	2	-1	-1	7.76	34.88	642.69	62.37	36.46	636.98	-0.23	-0.01	-0.97	-0.32	-0.03	-0.95	0		
3344283284	SMP	1	1310.94	587.36	0.00	0.00	15.64	15.64	2.98	0.00	0.00	0.00	1301.77	588.44	1309.66	588.53	0.00	0.00	0.00	0.00	99.30	931.05	0.00	0.00	0	1	0	1	-1	-1	7.71	34.92	643.79	0.00	0.00	0.00	-0.23	-0.01	-0.97	0.00	0.00	0.00	0		
3344316613	SMP	1	1311.61	587.50	1041.18	578.32	15.68	15.68	2.99	12.78	12.78	2.37	1302.39	588.50	1310.43	588.54	1031.24	578.63	1039.46	578.98	101.84	934.20	0.00	0.00	0	1	1	2	-1	-1	7.57	34.90	643.67	61.97	36.35	634.32	-0.23	-0.01	-0.97	-0.33	-0.03	-0.94	0		
3344349959	SMP	1	1311.90	587.63	1041.34	578.16	15.66	15.66	3.00	13.01	13.01	2.39	1302.78	588.62	1310.80	588.72	1031.60	578.57	1040.07	578.91	106.41	934.77	0.00	0.00	0	1	1	2	-1	-1	7.50	34.89	644.10	61.54	36.17	630.92	-0.22	-0.01	-0.97	-0.31	-0.03	-0.95	0		
3344383272	SMP	1	1312.30	587.77	0.00	0.00	15.84	15.84	3.01	0.00	0.00	0.00	1303.04	588.95	1311.05	589.07	0.00	0.00	0.00	0.00	104.39	930.10	0.00	0.00	0	1	0	1	-1	-1	7.45	34.84	644.46	0.00	0.00	0.00	-0.23	0.00	-0.97	0.00	0.00	0.00	0		
3344416614	SMP	1	1312.33	587.71	0.00	0.00	15.88	15.88	3.02	0.00	0.00	0.00	1303.21	588.78	1311.24	588.93	0.00	0.00	0.00	0.00	108.13	930.08	0.00	0.00	0	1	0	1	-1	-1	7.41	34.89	644.66	0.00	0.00	0.00	-0.22	0.00	-0.97	0.00	0.00	0.00	0		
3344449936	SMP	1	1312.11	588.60	0.00	0.00	15.80	15.80	3.03	0.00	0.00	0.00	1302.99	589.13	1311.06	589.33	0.00	0.00	0.00	0.00	109.90	948.04	0.00	0.00	0	1	0	1	-1	-1	7.46	34.81	644.65	0.00	0.00	0.00	-0.22	-0.03	-0.97	0.00	0.00	0.00	0		
3344483271	SMP	1	1311.77	588.78	1037.61	578.78	15.62	15.62	3.03	13.83	13.83	2.43	1302.75	589.16	1310.65	589.38	1030.97	579.30	1039.55	579.40	0.00	0.00	271.76	984.08	0	1	1	2	-1	-1	7.53	34.86	645.67	61.45	35.92	628.81	-0.22	-0.03	-0.97	-0.19	-0.03	-0.98	0		
3344516593	SMP	1	1311.48	589.58	1038.11	580.05	15.67	15.67	3.03	13.67	13.67	2.46	1302.42	589.83	1310.44	590.15	1030.62	580.08	1039.43	580.39	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	7.59	34.71	645.76	61.12	35.53	624.97	-0.22	-0.04	-0.97	-0.22	-0.05	-0.98	0		
3344549944	SMP	1	1311.33	589.12	0.00	0.00	15.71	15.71	3.03	0.00	0.00	0.00	1302.21	589.43	1310.29	589.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	1	0	1	-1	-1	7.63	34.82	645.71	0.00	0.00	0.00	-0.22	-0.04	-0.97	0.00	0.00	0.00	0		
