## [iView]
Converted from: NA
Date: NA
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	4112                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
Subject: NA
## Description:	description info                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1440	900
## Calibration Point 0:	Position(720;450)
## Calibration Point 1:	Position(360;45)
## Calibration Point 2:	Position(1368;225)
## Calibration Point 3:	Position(1080;855)
## Calibration Point 4:	Position(72;675)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1023402-1517//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
1662269463	SMP	1	1305.10	555.92	1022.44	546.75	15.11	15.11	2.98	14.00	14.00	2.77	1300.20	560.36	1308.84	560.36	1018.01	551.24	1027.07	551.43	699.52	613.47	692.00	609.05	0	1	1	2	-1	-1	7.67	39.18	620.37	61.92	40.17	608.50	-0.04	0.12	-0.99	-0.09	0.12	-0.99	0		
1662302784	SMP	1	1304.34	555.64	1021.91	547.60	14.79	14.79	2.94	14.08	14.08	2.74	1299.43	560.33	1308.21	560.34	1017.44	551.65	1026.63	551.97	702.37	606.54	690.67	632.27	0	1	1	2	-1	-1	7.80	39.16	619.96	61.89	40.00	607.29	-0.03	0.13	-0.99	-0.09	0.10	-0.99	0		
1662336123	SMP	1	1302.96	556.15	1020.60	548.44	15.00	15.00	2.91	13.84	13.84	2.70	1298.04	560.55	1306.81	560.61	1016.33	552.74	0.00	0.00	704.14	612.69	692.88	630.05	0	1	1	2	-1	-1	8.07	39.10	619.78	62.28	39.92	608.76	-0.03	0.12	-0.99	-0.09	0.10	-0.99	0		
1662369446	SMP	1	1301.82	556.21	1019.62	549.46	14.97	14.97	2.89	13.88	13.88	2.68	1296.85	560.54	1305.67	560.61	1015.32	553.57	0.00	0.00	705.46	616.93	684.30	634.13	0	1	1	2	-1	-1	8.30	39.08	619.50	62.81	39.95	611.72	-0.04	0.11	-0.99	-0.10	0.10	-0.99	0		
1662402786	SMP	1	1300.99	555.40	1018.86	549.77	14.66	14.66	2.86	13.85	13.85	2.66	1296.14	560.11	1304.76	560.07	1014.64	553.90	0.00	0.00	706.12	611.68	686.42	633.98	0	1	1	2	-1	-1	8.46	39.22	620.13	62.94	39.89	611.82	-0.03	0.13	-0.99	-0.09	0.10	-0.99	0		
1662436107	SMP	1	1299.98	554.67	1017.94	549.66	14.31	14.31	2.82	14.05	14.05	2.65	1295.16	559.48	1303.85	559.52	1013.87	553.81	0.00	0.00	708.25	608.60	686.93	631.86	0	1	1	2	-1	-1	8.65	39.31	619.83	63.36	40.07	614.29	-0.03	0.13	-0.99	-0.09	0.10	-0.99	0		
1662469445	SMP	1	1298.86	554.86	1016.92	549.94	14.62	14.62	2.81	14.06	14.06	2.64	1294.06	559.45	1302.82	559.55	1012.72	554.05	0.00	0.00	710.77	612.43	683.52	630.51	0	1	1	2	-1	-1	8.85	39.30	619.57	63.54	40.01	614.03	-0.03	0.12	-0.99	-0.09	0.10	-0.99	0		
1662502764	SMP	1	1298.25	555.17	1016.06	550.42	14.55	14.55	2.79	13.87	13.87	2.63	1293.29	559.81	1301.99	559.94	1011.98	554.62	0.00	0.00	709.33	609.73	685.55	626.19	0	1	1	2	-1	-1	9.01	39.22	619.54	63.86	40.00	615.56	-0.04	0.13	-0.99	-0.09	0.10	-0.99	0		
1662536097	SMP	1	1298.30	555.37	1016.23	549.91	14.59	14.59	2.77	13.61	13.61	2.61	1293.33	559.91	1302.04	559.99	1011.99	554.47	0.00	0.00	709.04	611.30	685.23	612.23	0	1	1	2	-1	-1	9.00	39.20	619.46	63.85	40.02	615.55	-0.04	0.12	-0.99	-0.09	0.12	-0.99	0		
1662569422	SMP	1	1298.98	555.04	1016.90	549.39	14.73	14.73	2.77	13.81	13.81	2.60	1294.13	559.62	1302.82	559.72	1012.78	553.64	1021.94	553.89	710.70	609.42	690.50	617.54	0	1	1	2	-1	-1	8.84	39.26	619.50	63.19	39.87	611.13	-0.03	0.12	-0.99	-0.08	0.11	-0.99	0		
1662602758	SMP	1	1299.82	555.38	1017.89	548.80	15.14	15.14	2.78	13.67	13.67	2.58	1294.86	559.72	1303.73	559.84	1013.60	553.34	1022.87	553.65	711.57	613.67	690.64	604.60	0	1	1	2	-1	-1	8.67	39.19	618.79	62.73	39.74	608.32	-0.03	0.11	-0.99	-0.08	0.12	-0.99	0		
1662636085	SMP	1	1300.27	555.92	1018.11	549.56	15.08	15.08	2.78	13.97	13.97	2.58	1295.40	560.40	1304.08	560.35	1014.08	553.81	1023.22	553.97	711.89	613.16	699.92	616.43	0	1	1	2	-1	-1	8.59	39.09	619.06	62.71	39.70	608.86	-0.03	0.12	-0.99	-0.08	0.11	-0.99	0		
1662669419	SMP	1	1300.14	555.89	1017.83	549.68	15.15	15.15	2.79	13.94	13.94	2.58	1295.15	560.45	1303.90	560.45	1013.73	554.07	1022.91	554.20	710.55	612.83	703.16	612.11	0	1	1	2	-1	-1	8.63	39.07	618.91	62.62	39.56	607.39	-0.04	0.12	-0.99	-0.08	0.11	-0.99	0		
1662702741	SMP	1	1299.32	555.18	1017.02	548.92	15.41	15.41	2.80	13.80	13.80	2.57	1294.48	559.48	1303.20	559.45	1012.95	553.54	1021.98	553.79	711.59	619.12	705.87	599.29	0	1	1	2	-1	-1	8.76	39.26	618.92	62.92	39.73	608.71	-0.03	0.11	-0.99	-0.08	0.12	-0.99	0		
1662736080	SMP	1	1298.39	554.06	1015.96	548.89	15.18	15.18	2.81	14.18	14.18	2.57	1293.40	558.56	1302.09	558.63	1011.65	553.22	1020.92	553.47	709.92	613.52	703.52	607.44	0	1	1	2	-1	-1	8.98	39.45	619.14	62.78	39.56	605.17	-0.04	0.12	-0.99	-0.09	0.11	-0.99	0		
1662769399	SMP	1	1297.10	553.92	1014.42	549.50	15.33	15.33	2.81	14.26	14.26	2.58	1292.15	558.34	1300.89	558.36	1010.32	553.76	1019.44	553.97	709.77	617.46	709.02	608.18	0	1	1	2	-1	-1	9.22	39.49	619.10	63.17	39.54	606.33	-0.04	0.11	-0.99	-0.08	0.11	-0.99	0		
1662802742	SMP	1	1295.60	553.56	1012.99	550.13	15.43	15.43	2.82	14.36	14.36	2.59	1290.76	558.07	1299.58	558.07	1008.75	554.43	1018.01	554.74	711.27	618.45	709.50	605.80	0	1	1	2	-1	-1	9.48	39.52	618.70	63.25	39.28	604.38	-0.03	0.12	-0.99	-0.08	0.11	-0.99	0		
1662836097	SMP	1	1294.48	552.81	1011.57	549.81	15.76	15.76	2.84	14.22	14.22	2.59	1289.50	557.32	1298.13	557.28	1007.39	554.47	1016.67	554.79	707.72	619.73	713.67	594.65	0	1	1	2	-1	-1	9.75	39.71	619.22	63.42	39.21	603.51	-0.04	0.12	-0.99	-0.08	0.12	-0.99	0		
1662869406	SMP	1	1293.61	552.03	1010.69	549.93	15.72	15.72	2.86	14.40	14.40	2.60	1288.52	556.55	1297.30	556.70	1006.49	554.35	1015.62	554.61	706.25	619.65	713.38	598.75	0	1	1	2	-1	-1	9.93	39.82	618.95	63.69	39.29	604.29	-0.04	0.12	-0.99	-0.09	0.11	-0.99	0		
1662902723	SMP	1	1293.33	551.90	1010.55	550.29	16.24	16.24	2.89	14.89	14.89	2.62	1288.47	556.38	1297.18	556.41	1006.38	554.45	1015.46	554.71	708.95	620.95	714.46	606.21	0	1	1	2	-1	-1	9.95	39.88	619.16	63.73	39.28	604.40	-0.04	0.12	-0.99	-0.09	0.10	-0.99	0		
1662936059	SMP	1	1291.98	552.92	1009.17	551.22	16.36	16.36	2.91	15.12	15.12	2.65	1287.70	557.19	1296.68	557.28	1005.73	555.07	0.00	0.00	768.13	624.89	734.16	630.32	0	1	1	2	-1	-1	10.05	39.63	617.90	64.06	39.30	606.24	-0.01	0.11	-0.99	-0.06	0.09	-0.99	0		
1662969382	SMP	1	1292.54	553.69	1009.67	551.51	16.32	16.32	2.94	15.30	15.30	2.67	1288.29	557.89	1297.08	558.00	1006.42	555.46	0.00	0.00	771.77	627.32	764.55	631.78	0	1	1	2	-1	-1	9.96	39.50	618.01	64.01	39.27	606.91	-0.01	0.11	-0.99	-0.05	0.09	-0.99	0		
1663002748	SMP	1	1293.23	553.92	1010.46	551.41	16.49	16.49	2.96	15.46	15.46	2.70	1289.07	558.16	1297.88	558.18	1007.25	555.22	0.00	0.00	787.65	629.74	772.18	646.98	0	1	1	2	-1	-1	9.80	39.45	617.80	64.01	39.41	608.36	-0.01	0.11	-0.99	-0.06	0.09	-0.99	0		
1663036034	SMP	1	1294.48	553.67	1011.75	550.53	16.59	16.59	2.98	15.54	15.54	2.73	1290.35	557.85	1299.11	557.92	1008.49	554.34	0.00	0.00	791.28	633.43	775.68	652.35	0	1	1	2	-1	-1	9.55	39.50	617.77	63.78	39.59	608.47	-0.01	0.10	-0.99	-0.06	0.09	-0.99	0		
1663069379	SMP	1	1295.56	554.01	1013.00	550.29	16.68	16.68	3.00	15.42	15.42	2.75	1291.50	558.23	1300.22	558.21	1009.56	554.13	0.00	0.00	796.28	634.70	764.71	652.89	0	1	1	2	-1	-1	9.33	39.44	617.88	63.63	39.67	609.06	0.00	0.10	-0.99	-0.06	0.09	-0.99	0		
1663102697	SMP	1	1296.15	554.94	1013.33	550.86	16.56	16.56	3.01	15.66	15.66	2.78	1291.85	559.24	1300.72	559.23	1010.03	554.65	0.00	0.00	791.35	635.61	772.10	657.01	0	1	1	2	-1	-1	9.24	39.20	617.24	63.81	39.73	611.50	-0.01	0.11	-0.99	-0.06	0.09	-0.99	0		
1663136038	SMP	1	1296.02	554.87	1013.10	550.74	16.40	16.40	3.02	15.77	15.77	2.80	1291.76	559.31	1300.65	559.29	1009.90	554.50	0.00	0.00	793.76	634.13	781.35	661.00	0	1	1	2	-1	-1	9.25	39.17	616.90	63.80	39.74	611.26	-0.01	0.11	-0.99	-0.05	0.08	-1.00	0		
1663169357	SMP	1	1296.15	554.61	1013.38	550.00	16.82	16.82	3.04	15.60	15.60	2.82	1291.83	558.77	1300.66	558.82	1009.85	553.77	0.00	0.00	792.28	639.83	764.95	662.35	0	1	1	2	-1	-1	9.24	39.25	616.70	63.93	39.96	612.42	-0.01	0.10	-0.99	-0.07	0.08	-0.99	0		
1663202695	SMP	1	1296.23	554.45	1013.45	549.82	17.00	17.00	3.06	15.54	15.54	2.83	1292.06	558.56	1300.84	558.58	1010.06	553.59	0.00	0.00	794.85	643.55	772.23	662.43	0	1	1	2	-1	-1	9.20	39.30	616.68	64.10	40.12	614.36	-0.01	0.10	-0.99	-0.06	0.08	-0.99	0		
1663236022	SMP	1	1295.98	554.76	1013.40	550.09	16.86	16.86	3.07	15.46	15.46	2.84	1291.91	558.89	1300.79	558.99	1009.91	553.98	0.00	0.00	798.38	645.27	769.97	661.27	0	1	1	2	-1	-1	9.21	39.19	616.18	64.19	40.08	614.95	0.00	0.10	-0.99	-0.07	0.09	-0.99	0		
1663269351	SMP	1	1295.78	554.99	1013.16	550.67	16.40	16.40	3.06	15.70	15.70	2.85	1291.64	559.35	1300.54	559.38	1009.72	554.53	0.00	0.00	799.12	644.68	771.72	662.72	0	1	1	2	-1	-1	9.25	39.08	615.71	64.31	40.02	615.69	0.00	0.11	-0.99	-0.06	0.09	-0.99	0		
1663302670	SMP	1	1296.04	554.51	1013.54	550.11	16.13	16.13	3.05	15.52	15.52	2.86	1291.79	559.08	1300.56	559.21	1010.34	554.19	0.00	0.00	797.12	638.25	778.15	657.20	0	1	1	2	-1	-1	9.24	39.13	615.89	64.26	40.13	616.36	-0.01	0.12	-0.99	-0.05	0.10	-0.99	0		
1663336013	SMP	1	1296.74	554.19	0.00	0.00	16.33	16.33	3.04	0.00	0.00	0.00	1292.48	558.66	1301.22	558.80	0.00	0.00	0.00	0.00	796.41	636.48	0.00	0.00	0	1	0	1	-1	-1	9.11	39.23	616.15	0.00	0.00	0.00	-0.01	0.12	-0.99	0.00	0.00	0.00	0		
1663369334	SMP	1	1297.09	554.39	1014.82	549.54	15.93	15.93	3.03	15.65	15.65	2.87	1292.82	559.08	1301.59	559.16	1011.44	553.42	0.00	0.00	794.92	626.84	771.21	658.11	0	1	1	2	-1	-1	9.04	39.15	616.05	64.16	40.35	617.48	-0.01	0.13	-0.99	-0.06	0.09	-0.99	0		
1663402673	SMP	1	1297.17	554.84	1014.77	549.87	15.87	15.87	3.01	15.54	15.54	2.87	1292.86	559.63	1301.65	559.76	1011.42	553.97	0.00	0.00	792.82	615.98	770.43	650.65	0	1	1	2	-1	-1	9.03	39.04	616.10	64.24	40.29	618.18	-0.01	0.13	-0.99	-0.06	0.10	-0.99	0		
1663435994	SMP	1	1296.80	555.14	1014.52	550.25	15.89	15.89	3.00	15.63	15.63	2.88	1292.58	559.77	1301.38	559.91	1011.10	554.20	0.00	0.00	792.62	617.60	766.74	650.18	0	1	1	2	-1	-1	9.09	39.01	616.06	64.40	40.31	619.08	-0.01	0.12	-0.99	-0.07	0.09	-0.99	0		
1663469333	SMP	1	1296.48	554.49	1013.94	549.70	16.20	16.20	3.00	15.61	15.61	2.89	1292.33	559.17	1300.91	559.13	1010.56	553.77	0.00	0.00	792.14	615.31	768.24	644.80	0	1	1	2	-1	-1	9.17	39.22	617.25	64.50	40.40	619.14	-0.01	0.12	-0.99	-0.06	0.10	-0.99	0		
1663502657	SMP	1	1296.12	553.47	1013.59	549.35	15.83	15.83	2.99	15.66	15.66	2.90	1291.78	558.31	1300.63	558.31	1010.12	553.10	0.00	0.00	790.34	606.46	764.85	649.48	0	1	1	2	-1	-1	9.25	39.35	616.67	64.64	40.56	619.61	-0.01	0.13	-0.99	-0.07	0.09	-0.99	0		
1663535993	SMP	1	1296.05	553.81	1013.53	549.57	16.29	16.29	2.99	15.84	15.84	2.91	1291.70	558.47	1300.58	558.61	1010.07	553.49	0.00	0.00	790.05	606.94	762.77	644.41	0	1	1	2	-1	-1	9.25	39.28	616.38	64.69	40.50	619.94	-0.01	0.13	-0.99	-0.07	0.09	-0.99	0		
1663569312	SMP	1	1296.19	554.90	1013.66	550.46	16.43	16.43	3.00	15.81	15.81	2.92	1291.81	559.40	1300.73	559.50	1010.17	554.47	0.00	0.00	788.46	610.24	762.92	640.75	0	1	1	2	-1	-1	9.22	39.07	615.91	64.67	40.31	620.00	-0.01	0.12	-0.99	-0.07	0.10	-0.99	0		
1663602657	SMP	1	1296.35	554.88	1013.56	550.41	16.52	16.52	3.01	15.78	15.78	2.93	1291.92	559.36	1300.75	559.46	1010.15	554.34	0.00	0.00	784.93	609.11	763.36	639.97	0	1	1	2	-1	-1	9.21	39.08	615.92	64.69	40.35	620.13	-0.01	0.12	-0.99	-0.06	0.09	-0.99	0		
1663635974	SMP	1	1296.39	553.76	1013.50	548.94	16.75	16.75	3.03	15.75	15.75	2.93	1292.05	558.19	1300.84	558.32	1010.20	553.10	0.00	0.00	783.30	609.02	765.37	634.70	0	1	1	2	-1	-1	9.19	39.32	616.08	64.75	40.63	620.70	-0.01	0.12	-0.99	-0.06	0.10	-0.99	0		
1663669313	SMP	1	1296.61	553.27	1013.79	548.22	16.70	16.70	3.04	15.62	15.62	2.93	1292.47	557.70	1301.34	557.82	1010.56	552.37	0.00	0.00	786.04	610.85	768.69	631.82	0	1	1	2	-1	-1	9.10	39.40	615.86	64.67	40.77	620.72	0.00	0.12	-0.99	-0.06	0.10	-0.99	0		
1663702634	SMP	1	1297.36	554.25	1014.49	548.91	16.72	16.72	3.05	15.70	15.70	2.91	1293.18	558.70	1301.94	558.89	1011.21	553.01	1020.91	553.18	786.48	610.40	792.32	636.40	0	1	1	2	-1	-1	8.97	39.22	616.16	61.79	38.96	595.23	-0.01	0.12	-0.99	-0.04	0.10	-0.99	0		
1663735971	SMP	1	1297.50	554.98	1014.58	549.30	16.67	16.67	3.06	15.37	15.37	2.90	1293.31	559.51	1302.07	559.50	1011.28	553.60	1020.40	553.73	787.53	612.36	783.05	626.91	0	1	1	2	-1	-1	8.95	39.09	616.32	63.89	40.15	615.01	-0.01	0.12	-0.99	-0.05	0.11	-0.99	0		
1663769292	SMP	1	1297.14	554.26	1014.16	548.24	16.77	16.77	3.06	15.05	15.05	2.88	1292.87	558.89	1301.74	559.00	1010.82	552.98	1020.12	553.22	788.35	611.71	792.79	603.09	0	1	1	2	-1	-1	9.02	39.18	616.05	63.17	39.76	607.41	-0.01	0.12	-0.99	-0.05	0.13	-0.99	0		
1663802626	SMP	1	1297.13	553.66	1014.06	547.63	16.65	16.65	3.07	14.92	14.92	2.85	1292.82	558.20	1301.67	558.21	1010.80	552.31	1020.10	552.42	787.62	613.96	801.89	605.57	0	1	1	2	-1	-1	9.03	39.32	615.97	62.92	39.74	604.99	-0.01	0.12	-0.99	-0.04	0.12	-0.99	0		
1663835949	SMP	1	1297.49	553.58	1014.43	547.95	16.60	16.60	3.07	15.38	15.38	2.84	1293.23	558.27	1302.00	558.31	1011.23	552.49	1020.36	552.46	787.71	612.02	804.46	610.55	0	1	1	2	-1	-1	8.96	39.32	616.15	63.21	39.94	608.37	-0.01	0.12	-0.99	-0.05	0.11	-0.99	0		
1663869289	SMP	1	1298.90	554.35	1015.73	548.63	16.67	16.67	3.07	15.46	15.46	2.84	1293.89	559.05	1302.61	559.14	1011.94	553.12	1021.24	553.37	730.09	611.94	776.17	605.60	0	1	1	2	-1	-1	8.84	39.18	616.40	62.48	39.43	602.86	-0.04	0.13	-0.99	-0.06	0.12	-0.99	0		
1663902613	SMP	1	1298.50	554.61	1015.54	548.92	16.41	16.41	3.07	15.60	15.60	2.84	1293.54	559.35	1302.35	559.40	1011.69	553.35	1020.73	553.47	731.74	610.85	765.04	605.08	0	1	1	2	-1	-1	8.90	39.11	616.25	63.06	39.72	607.69	-0.04	0.13	-0.99	-0.07	0.11	-0.99	0		
1663935951	SMP	1	1298.34	554.45	1015.36	548.97	16.61	16.61	3.07	15.75	15.75	2.85	1293.41	559.05	1302.16	559.10	1011.48	553.22	1020.46	553.39	724.05	610.97	755.87	607.97	0	1	1	2	-1	-1	8.94	39.18	616.50	63.18	39.79	608.43	-0.04	0.12	-0.99	-0.07	0.11	-0.99	0		
1663969269	SMP	1	1298.51	554.21	1015.64	548.36	16.86	16.86	3.08	15.47	15.47	2.85	1293.58	558.64	1302.37	558.72	1011.70	552.86	1020.81	553.24	720.98	612.66	751.65	596.51	0	1	1	2	-1	-1	8.90	39.26	616.52	62.85	39.66	605.76	-0.04	0.11	-0.99	-0.07	0.12	-0.99	0		
1664002605	SMP	1	1298.71	554.24	1015.80	548.34	17.08	17.08	3.09	15.40	15.40	2.84	1293.67	558.56	1302.45	558.63	1011.79	552.78	1020.97	553.21	712.14	615.14	743.49	595.46	0	1	1	2	-1	-1	8.88	39.28	616.46	62.65	39.56	604.10	-0.04	0.11	-0.99	-0.08	0.12	-0.99	0		
1664035961	SMP	1	1298.41	554.35	1015.56	548.85	16.62	16.62	3.09	15.43	15.43	2.84	1293.46	558.99	1302.29	559.01	1011.49	553.38	1020.54	553.51	716.11	610.44	734.03	594.41	0	1	1	2	-1	-1	8.92	39.19	616.40	62.85	39.56	605.36	-0.03	0.12	-0.99	-0.08	0.11	-0.99	0		
1664069262	SMP	1	1297.95	554.43	1015.09	549.24	16.71	16.71	3.09	15.29	15.29	2.83	1293.18	559.20	1301.88	559.20	1011.20	553.65	1020.34	553.94	721.59	606.78	740.81	594.15	0	1	1	2	-1	-1	8.99	39.19	616.89	62.78	39.41	604.18	-0.03	0.13	-0.99	-0.07	0.11	-0.99	0		
