## [iView]
Converted from: NA
Date: NA
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	7810                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
Subject: NA
## Description:	description info                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1440	900
## Calibration Point 0:	Position(720;450)
## Calibration Point 1:	Position(360;45)
## Calibration Point 2:	Position(1368;225)
## Calibration Point 3:	Position(1080;855)
## Calibration Point 4:	Position(72;675)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1023402-1517//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
481467489	SMP	1	1305.11	549.04	1018.32	530.48	14.07	14.07	2.61	13.95	13.95	2.52	1301.28	556.75	1310.28	556.67	1014.85	537.55	1024.26	537.63	820.56	384.36	814.26	405.48	0	1	1	2	-1	-1	7.28	39.13	608.45	60.72	41.61	591.20	0.02	0.24	-0.97	-0.05	0.20	-0.98	0		
481500816	SMP	1	1305.24	548.89	1018.14	530.09	14.18	14.18	2.61	13.98	13.98	2.52	1301.30	556.55	1310.23	556.50	1014.76	537.33	1024.23	537.33	819.77	381.24	816.61	402.25	0	1	1	2	-1	-1	7.28	39.19	608.87	60.72	41.65	591.18	0.01	0.24	-0.97	-0.04	0.21	-0.98	0		
481534146	SMP	1	1306.83	546.92	1020.25	527.89	14.41	14.41	2.61	14.00	14.00	2.51	1302.19	555.22	1311.06	555.27	1016.24	536.12	1025.50	536.13	767.06	331.78	784.32	309.49	0	1	1	2	-1	-1	7.12	39.47	609.40	60.62	41.98	592.66	-0.02	0.26	-0.96	-0.07	0.25	-0.97	0		
481567475	SMP	1	1307.34	545.62	1021.38	526.48	14.46	14.46	2.62	13.97	13.97	2.51	1302.47	554.34	1311.25	554.45	1016.79	535.31	1026.17	535.66	719.31	273.96	695.38	235.56	0	1	1	2	-1	-1	7.09	39.70	610.38	60.51	42.11	592.76	-0.03	0.28	-0.96	-0.09	0.28	-0.96	0		
481600811	SMP	1	1307.33	545.67	1021.21	526.58	14.46	14.46	2.63	13.95	13.95	2.51	1302.29	554.37	1311.13	554.46	1016.69	535.49	1026.05	535.79	706.13	268.17	709.73	227.84	0	1	1	2	-1	-1	7.12	39.73	610.87	60.59	42.12	593.26	-0.04	0.28	-0.96	-0.09	0.28	-0.96	0		
481634139	SMP	1	1307.25	545.01	1021.12	526.09	14.17	14.17	2.62	14.01	14.01	2.51	1302.23	553.90	1311.01	553.88	1016.64	535.07	1025.98	535.15	707.01	257.66	715.92	227.35	0	1	1	2	-1	-1	7.15	39.89	611.78	60.65	42.25	593.78	-0.04	0.29	-0.96	-0.09	0.28	-0.96	0		
481667465	SMP	1	1307.16	544.61	1021.04	525.85	14.22	14.22	2.62	13.77	13.77	2.50	1302.25	553.49	1311.02	553.56	1016.60	534.86	1025.96	534.96	714.14	252.40	720.79	225.55	0	1	1	2	-1	-1	7.16	40.02	612.59	60.69	42.32	594.12	-0.03	0.29	-0.96	-0.08	0.28	-0.96	0		
481700801	SMP	1	1307.05	545.13	1020.89	526.31	14.31	14.31	2.62	13.88	13.88	2.50	1302.20	553.95	1311.00	553.93	1016.52	535.26	1025.66	535.54	716.24	252.85	718.38	222.69	0	1	1	2	-1	-1	7.17	39.97	613.07	60.89	42.34	595.75	-0.03	0.29	-0.96	-0.09	0.28	-0.96	0		
481734122	SMP	1	1307.00	545.76	1020.59	527.14	14.29	14.29	2.63	14.11	14.11	2.51	1301.99	554.56	1310.83	554.63	1015.97	535.98	1025.27	536.05	711.74	251.04	712.01	225.42	0	1	1	2	-1	-1	7.21	39.86	613.42	60.98	42.22	595.72	-0.03	0.29	-0.96	-0.09	0.27	-0.96	0		
481767457	SMP	1	1304.42	548.42	1018.21	530.45	13.94	13.94	2.62	13.72	13.72	2.50	1300.44	556.37	1309.42	556.35	1014.65	537.93	1024.17	538.11	821.38	329.81	809.91	370.43	0	1	1	2	-1	-1	7.50	39.49	612.97	61.14	41.80	595.09	0.01	0.25	-0.97	-0.05	0.22	-0.97	0		
