## [iView]
Converted from: NA
Date: NA
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	6913                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
Subject: NA
## Description:	description info                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1440	900
## Calibration Point 0:	Position(720;450)
## Calibration Point 1:	Position(360;45)
## Calibration Point 2:	Position(1368;225)
## Calibration Point 3:	Position(1080;855)
## Calibration Point 4:	Position(72;675)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1023402-1517//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
3073613216	SMP	1	1315.58	585.30	1044.14	569.33	15.40	15.40	3.08	14.62	14.62	2.75	1311.05	590.18	1319.35	590.29	1040.30	574.02	1048.58	574.19	688.39	443.85	633.55	417.83	0	1	1	2	-1	-1	5.71	34.19	636.86	59.87	37.13	631.43	-0.02	0.15	-0.99	-0.08	0.14	-0.99	0		
3073646549	SMP	1	1315.77	585.41	1044.30	569.35	15.70	15.70	3.06	14.63	14.63	2.76	1311.26	590.13	1319.57	590.24	1040.64	573.95	1049.02	574.12	689.61	443.65	652.43	419.05	0	1	1	2	-1	-1	5.67	34.19	636.70	59.78	37.13	631.34	-0.02	0.14	-0.99	-0.07	0.13	-0.99	0		
3073679870	SMP	1	1316.41	585.21	1045.67	568.36	15.50	15.50	3.05	13.17	13.17	2.71	1312.01	590.11	1320.25	590.16	1041.35	573.94	1049.54	574.06	693.36	442.38	624.56	407.32	0	1	1	2	-1	-1	5.53	34.20	636.79	59.77	37.21	632.52	-0.02	0.15	-0.99	-0.10	0.17	-0.98	0		
3073713216	SMP	1	1316.42	585.58	1045.47	569.76	15.50	15.50	3.03	14.00	14.00	2.71	1311.94	590.65	1320.24	590.58	1041.31	574.46	1049.52	574.59	694.66	441.82	620.83	417.77	0	1	1	2	-1	-1	5.53	34.10	636.62	59.83	37.14	633.06	-0.02	0.15	-0.99	-0.09	0.14	-0.99	0		
3073746532	SMP	1	1315.54	585.60	1045.16	569.13	15.95	15.95	3.03	13.60	13.60	2.69	1311.28	590.38	1319.52	590.37	1040.62	574.30	1049.06	574.43	695.84	443.63	616.46	410.86	0	1	1	2	-1	-1	5.67	34.15	636.65	59.88	37.13	632.40	-0.01	0.14	-0.99	-0.10	0.16	-0.98	0		
3073779873	SMP	1	1315.47	585.22	1044.12	569.08	16.11	16.11	3.04	14.75	14.75	2.71	1311.09	589.95	1319.31	589.96	1040.47	573.92	1048.60	574.03	695.17	444.72	651.30	413.65	0	1	1	2	-1	-1	5.71	34.24	636.81	60.10	37.30	634.02	-0.02	0.14	-0.99	-0.07	0.14	-0.99	0		
3073813192	SMP	1	1315.95	585.32	1044.65	569.29	15.90	15.90	3.04	15.01	15.01	2.74	1311.44	590.10	1319.77	590.17	1040.98	574.13	1049.28	574.20	693.58	445.55	659.77	413.59	0	1	1	2	-1	-1	5.63	34.19	636.52	59.95	37.25	633.74	-0.02	0.14	-0.99	-0.07	0.14	-0.99	0		
3073846527	SMP	1	1316.22	585.70	1045.49	569.88	16.02	16.02	3.05	14.68	14.68	2.75	1311.90	590.76	1320.14	590.83	1041.33	574.63	1049.49	574.76	695.52	443.87	627.30	415.27	0	1	1	2	-1	-1	5.55	34.06	636.54	59.99	37.20	634.78	-0.02	0.16	-0.99	-0.09	0.14	-0.99	0		
3073879847	SMP	1	1316.02	585.85	1044.79	570.08	16.31	16.31	3.06	15.57	15.57	2.79	1311.75	590.70	1319.90	590.72	1041.16	574.54	1049.36	574.65	695.94	443.78	655.79	419.40	0	1	1	2	-1	-1	5.59	34.09	636.93	60.04	37.24	634.99	-0.02	0.15	-0.99	-0.07	0.13	-0.99	0		
3073913187	SMP	1	1315.64	585.01	1044.17	569.30	16.62	16.62	3.08	15.51	15.51	2.83	1311.24	589.93	1319.41	589.94	1040.68	573.92	1048.97	574.05	695.49	443.25	669.88	419.31	0	1	1	2	-1	-1	5.69	34.27	637.23	60.11	37.34	634.77	-0.02	0.15	-0.99	-0.06	0.13	-0.99	0		
3073946509	SMP	1	1315.46	585.02	1044.38	569.32	16.54	16.54	3.10	15.37	15.37	2.85	1311.19	589.92	1319.37	589.93	1040.60	573.93	1048.84	574.03	696.79	442.77	656.73	419.19	0	1	1	2	-1	-1	5.70	34.28	637.51	60.17	37.37	635.17	-0.02	0.15	-0.99	-0.08	0.13	-0.99	0		
3073979845	SMP	1	1315.80	585.61	1044.41	569.75	16.68	16.68	3.11	15.66	15.66	2.87	1311.47	590.43	1319.64	590.43	1041.01	574.39	1049.28	574.49	697.46	443.19	677.94	418.20	0	1	1	2	-1	-1	5.65	34.20	637.83	60.09	37.28	635.26	-0.02	0.15	-0.99	-0.06	0.13	-0.99	0		
3074013169	SMP	1	1316.21	585.63	1045.33	569.49	16.62	16.62	3.13	14.69	14.69	2.86	1311.80	590.46	1319.96	590.40	1041.25	574.33	1049.42	574.41	697.30	442.91	635.71	416.66	0	1	1	2	-1	-1	5.59	34.22	638.17	60.11	37.33	635.92	-0.02	0.14	-0.99	-0.09	0.14	-0.99	0		
3074046507	SMP	1	1316.15	585.37	1044.89	569.82	16.60	16.60	3.14	15.64	15.64	2.89	1311.76	590.21	1319.99	590.24	1041.20	574.22	1049.48	574.32	697.82	442.86	659.76	421.04	0	1	1	2	-1	-1	5.59	34.26	638.24	60.09	37.34	635.66	-0.02	0.15	-0.99	-0.07	0.12	-0.99	0		
3074079827	SMP	1	1315.86	585.23	1044.64	569.37	16.23	16.23	3.13	15.13	15.13	2.89	1311.45	590.09	1319.68	590.15	1040.95	574.08	1049.30	574.22	697.98	443.00	669.46	419.19	0	1	1	2	-1	-1	5.65	34.29	638.29	60.10	37.35	635.36	-0.02	0.15	-0.99	-0.07	0.14	-0.99	0		
3074113167	SMP	1	1315.90	585.43	1044.38	569.56	15.89	15.89	3.12	15.07	15.07	2.89	1311.39	590.24	1319.60	590.31	1040.93	574.22	1049.21	574.34	694.96	442.64	678.56	420.07	0	1	1	2	-1	-1	5.67	34.26	638.39	60.13	37.33	635.47	-0.03	0.15	-0.99	-0.06	0.14	-0.99	0		
3074146486	SMP	1	1316.24	585.54	1044.94	569.56	15.74	15.74	3.10	15.05	15.05	2.89	1311.93	590.43	1320.21	590.39	1041.32	574.27	1049.61	574.36	697.76	441.82	674.84	420.11	0	1	1	2	-1	-1	5.55	34.22	638.23	60.04	37.31	635.37	-0.02	0.15	-0.99	-0.07	0.14	-0.99	0		
3074179825	SMP	1	1316.63	585.54	1046.02	569.38	15.55	15.55	3.08	13.94	13.94	2.85	1312.44	590.60	1320.69	590.60	1041.99	574.31	1050.30	574.44	702.16	440.18	657.85	418.99	0	1	1	2	-1	-1	5.45	34.19	638.24	59.89	37.29	635.24	-0.01	0.16	-0.99	-0.08	0.15	-0.99	0		
